path	date	source_type	tc_id	verdict
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-C05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-C06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-C07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-C08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-D01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-D02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-D03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-D04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-D05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-E01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-E02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-E03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-E04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-F01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-F02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-F03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-G01	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-G02	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-G03	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-G04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-H01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-H02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-H03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-H04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-I01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-I02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-I03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-I04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-I05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-J01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-J02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-J03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-J04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-J05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-K01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-K02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-K03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-L08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M09	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M10	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M11	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M12	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M13	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M14	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-M15	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-O01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-O02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-O03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-O04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-O05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-O06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-O07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q09	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q10	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q11	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q12	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q13	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q14	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q15	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q16	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-Q17	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R03	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R04	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R11	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R12	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	automated	TC-R13	FAIL
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	manual	AUTH-TC-P0	FAIL
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/decision-and-outcome-log.md	2026-08-17	manual	AUTH-TC-E3	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	manual	AUTH-TC-R7	BLOCKED
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	manual	AUTH-TC-A0	BLOCKED
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	manual	AUTH-TC-A2	PASS
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	manual	AUTH-TC-A4	PASS
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/report.md	2026-08-18	manual	AUTH-TC-F07	PASS
e2e-test-results/phase27-groupk-ax-reverify-2026-08-20/report.md	2026-08-20	manual	AUTH-TC-P1	PASS
e2e-test-results/phase27-groupk-ax-reverify-2026-08-20/report.md	2026-08-20	manual	AUTH-TC-P3	PASS
e2e-test-results/group-h-profile-setup-2026-08-23/decision-outcome-log.md	2026-08-23	manual	AUTH-TC-H06b	PASS
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-D04	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T19-20-18/report.md	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-D04	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T19-20-18/results.json	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-D04	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T21-10-57/report.md	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-D04	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T21-10-57/results.json	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-D04	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-D05	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-F01	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-F02	FAIL
e2e-test-results/2026-08-27T23-22-18/report.md	2026-08-27	automated	TRD-TC-F03	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-A01	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-A02	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-A03	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-A04	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-B01	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-B02	SKIPPED
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-B03	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-B04	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-B05	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-B06	SKIPPED
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C01	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C02	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C03	SKIPPED
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C04	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C05	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C06	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C07	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-C08	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-D01	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-D02	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-D03	FAIL
e2e-test-results/2026-08-27T23-22-18/results.json	2026-08-27	automated	TRD-TC-D04	FAIL
