path	date	wc	source_type	src_kind	tc_id	verdict
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	REG-R03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	REG-R04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-J01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-J02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-J03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-J04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-J05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-K01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-K02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-K03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-L08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	REG-R02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-A04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-B01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-B03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-B04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-B05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R13	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	REG-R05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-D01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-D02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-D03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-D04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-D05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	REG-R06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	REG-R07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	REG-R08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-A01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-A02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-A03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-E01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-E02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-E03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-E04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-H01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-H02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-H03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-H04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q09	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q10	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q12	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q15	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q17	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-F01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-F02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-F03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-G04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-I01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-I02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-I03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-I04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-I05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M08	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M09	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M10	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M11	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M12	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M14	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M15	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-O01	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-O02	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-O03	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-O04	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-O05	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-O06	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-O07	FAIL
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-B02	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-B06	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-C03	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-G01	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-G02	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-G03	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-M13	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q11	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q13	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q14	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-Q16	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R03	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R04	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R11	SKIPPED
test-automation/trade-flow-v2/reports/2026-06-02T10-47-07-787Z/results.json	2026-06-02	0	automated	results.json	TC-R12	SKIPPED
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S01	PASS
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S02	PASS
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S03	BLOCKED
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S04	BLOCKED
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S05	PASS
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S07	BLOCKED
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S08	BLOCKED
e2e-test-results/phase14-auth-pw-recovery-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S10	BLOCKED
e2e-test-results/phase15-auth-group-s-reverify-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S07	PASS
e2e-test-results/phase15-auth-group-s-reverify-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S08	BLOCKED
e2e-test-results/phase15-auth-group-s-reverify-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S09	PASS
e2e-test-results/phase15-auth-group-s-reverify-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S10	PASS
e2e-test-results/phase15-auth-group-s-reverify-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S11	PASS
e2e-test-results/phase16-auth-group-s-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S08	PASS
e2e-test-results/phase16-auth-group-s-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S11	PASS
e2e-test-results/phase16-auth-group-s-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-S09	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A01	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A02	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A03	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A04	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A05	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A06	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A07	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-A08	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B01	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B02	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B03	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B04	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B05	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B06	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B07	PASS
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B08	BLOCKED
e2e-test-results/phase17-auth-groups-ab-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-B09	BLOCKED
e2e-test-results/phase18-auth-group-c-social-login-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C01	FAIL
e2e-test-results/phase18-auth-group-c-social-login-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C02	FAIL
e2e-test-results/phase18-auth-group-c-social-login-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C03	FAIL
e2e-test-results/phase18-auth-group-c-social-login-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C04	BLOCKED
e2e-test-results/phase18-auth-group-c-social-login-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C05	BLOCKED
e2e-test-results/phase18-auth-group-c-social-login-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C06	BLOCKED
e2e-test-results/phase18-auth-group-c-social-login-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C07	BLOCKED
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C01	BLOCKED
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C02	BLOCKED
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C03	BLOCKED
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C04	BLOCKED
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C05	BLOCKED
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C06	PASS
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C07	BLOCKED
e2e-test-results/phase19-auth-group-c-closeout-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-P0	FAIL
e2e-test-results/phase20-auth-group-c-closure-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C01	FAIL
e2e-test-results/phase20-auth-group-c-closure-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C02	PASS
e2e-test-results/phase20-auth-group-c-closure-2026-08-16/report.md	2026-08-16	0	manual	report.md	AUTH-TC-C04	BLOCKED
e2e-test-results/phase21-auth-group-c01-google-2026-08-16/report.md	2026-08-16	1238	manual	report.md	AUTH-TC-C01	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/decision-and-outcome-log.md	2026-08-17	0	manual	decision-log	AUTH-TC-B11	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/decision-and-outcome-log.md	2026-08-17	0	manual	decision-log	AUTH-TC-B12	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/decision-and-outcome-log.md	2026-08-17	0	manual	decision-log	AUTH-TC-D02	SKIPPED
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/decision-and-outcome-log.md	2026-08-17	0	manual	decision-log	AUTH-TC-E3	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-B10	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-B11	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-B12	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-D01	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-D02	SKIPPED
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-D03	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-E01	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-E02	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-E03	PASS
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-E04	BLOCKED
e2e-test-results/phase22-auth-group-b-d-e-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-E05	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-F01	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-F02	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-F03	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-F04	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-F05	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-F06	FAIL
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-H01	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-H02	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-H03	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-H04	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-H05	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-H06	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-H07	PASS
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-I01	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-R7	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-I02	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-I03	BLOCKED
e2e-test-results/phase23-auth-group-f-h-i-e05-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-E05	BLOCKED
e2e-test-results/phase24-f06-reverify-discover-audit-2026-08-17/report.md	2026-08-17	0	manual	report.md	AUTH-TC-F06	FAIL
e2e-test-results/combined-verification-2026-08-18/report.md	2026-08-18	0	manual	report.md	AUTH-TC-H06	PASS
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	0	manual	decision-log	AUTH-TC-A0	BLOCKED
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	0	manual	decision-log	AUTH-TC-H03	BLOCKED
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	0	manual	decision-log	AUTH-TC-A2	PASS
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	0	manual	decision-log	AUTH-TC-A4	PASS
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	0	manual	decision-log	AUTH-TC-S03	BLOCKED
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/decision-outcome-log.md	2026-08-18	0	manual	decision-log	AUTH-TC-S04	BLOCKED
e2e-test-results/phase23-wrapup-f06-reverify-f07-h03-2026-08-18/report.md	2026-08-18	0	manual	report.md	AUTH-TC-F06	PASS
